D 14:28:32.0436380 PowerTaskList.DebugDump() - Block Start=(null)
D 14:28:32.0436490 PowerTaskList.DebugPrintPower() -     CREATE_GAME
D 14:33:57.7935960 GameState.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=PROPOSED_DEFENDER value=0
D 14:33:57.7936250 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Tundra Rhino id=47 zone=PLAY zonePos=1 cardId=DS1_178 player=2] tag=ATTACKING value=0
D 14:33:57.7936520 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1] tag=DEFENDING value=0
D 14:33:57.7936830 GameState.DebugPrintPower() - BLOCK_END
D 14:33:57.7937050 GameState.DebugPrintPower() - TAG_CHANGE Entity=GameEntity tag=STEP value=MAIN_ACTION
D 14:33:57.7937250 GameState.DebugPrintPower() - BLOCK_START BlockType=TRIGGER Entity=MattFTW EffectCardId= EffectIndex=2 Target=0
D 14:33:57.7937470 GameState.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=NEXT_STEP value=MAIN_END
D 14:33:57.7937590 GameState.DebugPrintPower() - BLOCK_END
D 14:33:57.7937960 PowerTaskList.DebugDump() - ID=453 ParentID=0 PreviousID=0 TaskCount=18
D 14:33:57.7938330 PowerTaskList.DebugPrintPower() - BLOCK_START BlockType=ATTACK Entity=[name=Tundra Rhino id=47 zone=PLAY zonePos=1 cardId=DS1_178 player=2] EffectCardId= EffectIndex=-1 Target=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1]
D 14:33:57.7938540 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=MattFTW tag=NUM_FRIENDLY_MINIONS_THAT_ATTACKED_THIS_TURN value=6
D 14:33:57.7938720 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=PROPOSED_ATTACKER value=47
D 14:33:57.7938900 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=PROPOSED_DEFENDER value=64
D 14:33:57.7939230 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Tundra Rhino id=47 zone=PLAY zonePos=1 cardId=DS1_178 player=2] tag=ATTACKING value=1
D 14:33:57.7939450 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=NEXT_STEP value=MAIN_ACTION
D 14:33:57.7939660 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=STEP value=MAIN_COMBAT
D 14:33:57.7939840 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=MattFTW tag=NUM_OPTIONS_PLAYED_THIS_TURN value=9
D 14:33:57.7940100 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1] tag=DEFENDING value=1
D 14:33:57.7940360 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1] tag=PREDAMAGE value=4
D 14:33:57.7940640 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1] tag=PREDAMAGE value=0
D 14:33:57.7940820 PowerTaskList.DebugPrintPower() -     META_DATA - Meta=DAMAGE Data=4 Info=1
D 14:33:57.7941090 PowerTaskList.DebugPrintPower() -         Info[0] = [name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1]
D 14:33:57.7941360 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1] tag=LAST_AFFECTED_BY value=47
D 14:33:57.7941630 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1] tag=DAMAGE value=17
D 14:33:57.7941900 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Tundra Rhino id=47 zone=PLAY zonePos=1 cardId=DS1_178 player=2] tag=NUM_ATTACKS_THIS_TURN value=1
D 14:33:57.7942100 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=PROPOSED_ATTACKER value=0
D 14:33:57.7942280 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=PROPOSED_DEFENDER value=0
D 14:33:57.7942930 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Tundra Rhino id=47 zone=PLAY zonePos=1 cardId=DS1_178 player=2] tag=ATTACKING value=0
D 14:33:57.7944290 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1] tag=DEFENDING value=0
D 14:33:57.7944520 PowerTaskList.DebugPrintPower() - BLOCK_END
D 14:33:57.7944670 PowerProcessor.PrepareHistoryForCurrentTaskList() - m_currentTaskList=453
D 14:33:57.8261320 GameState.DebugPrintOptions() - id=63
D 14:33:57.8261730 GameState.DebugPrintOptions() -   option 0 type=END_TURN mainEntity= error=INVALID errorParam=
D 14:33:57.8262210 GameState.DebugPrintOptions() -   option 1 type=POWER mainEntity=[name=The Coin id=68 zone=HAND zonePos=1 cardId=GAME_005 player=2] error=NONE errorParam=
D 14:33:57.8262730 GameState.DebugPrintOptions() -   option 2 type=POWER mainEntity=[name=Crackling Razormaw id=62 zone=PLAY zonePos=3 cardId=UNG_915 player=2] error=NONE errorParam=
D 14:33:57.8263040 GameState.DebugPrintOptions() -     target 0 entity=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1] error=NONE errorParam=
D 14:33:57.8263220 GameState.DebugPrintOptions() -     target 1 entity=GameEntity error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:33:57.8263390 GameState.DebugPrintOptions() -     target 2 entity=Hearthstoner error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:33:57.8263570 GameState.DebugPrintOptions() -     target 3 entity=MattFTW error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:33:57.8263850 GameState.DebugPrintOptions() -     target 4 entity=[name=Armor Up! id=65 zone=PLAY zonePos=0 cardId=CS2_102 player=1] error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:33:57.8264110 GameState.DebugPrintOptions() -     target 5 entity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] error=REQ_ENEMY_TARGET errorParam=
D 14:33:57.8264370 GameState.DebugPrintOptions() -     target 6 entity=[name=Steady Shot id=67 zone=PLAY zonePos=0 cardId=DS1h_292 player=2] error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:33:57.8264660 GameState.DebugPrintOptions() -     target 7 entity=[name=Smuggling id=76 zone=PLAY zonePos=0 cardId=CFM_334e player=2] error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:33:57.8265000 GameState.DebugPrintOptions() -     target 8 entity=[name=Hyena id=78 zone=PLAY zonePos=2 cardId=EX1_534t player=2] error=REQ_ENEMY_TARGET errorParam=
D 14:33:57.8265400 GameState.DebugPrintOptions() -     target 9 entity=[name=Tundra Rhino id=47 zone=PLAY zonePos=1 cardId=DS1_178 player=2] error=REQ_ENEMY_TARGET errorParam=
D 14:33:57.8265720 GameState.DebugPrintOptions() -     target 10 entity=[name=Charge id=82 zone=PLAY zonePos=0 cardId=DS1_178e player=2] error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:33:57.8266000 GameState.DebugPrintOptions() -     target 11 entity=[name=Charge id=86 zone=PLAY zonePos=0 cardId=DS1_178e player=2] error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:33:57.8266390 GameState.DebugPrintOptions() -     target 12 entity=[name=Crackling Razormaw id=62 zone=PLAY zonePos=3 cardId=UNG_915 player=2] error=REQ_ENEMY_TARGET errorParam=
D 14:33:57.8266640 GameState.DebugPrintOptions() -     target 13 entity=[name=Charge id=87 zone=PLAY zonePos=0 cardId=DS1_178e player=2] error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:33:57.8266910 GameState.DebugPrintOptions() -     target 14 entity=[name=Living Spores id=92 zone=PLAY zonePos=0 cardId=UNG_999t2e player=2] error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:33:57.8267310 GameState.DebugPrintOptions() -   option 3 type=POWER mainEntity=[name=Kill Command id=43 zone=HAND zonePos=2 cardId=EX1_539 player=2] error=REQ_ENOUGH_MANA errorParam=
D 14:33:57.8267650 GameState.DebugPrintOptions() -   option 4 type=POWER mainEntity=[name=Tundra Rhino id=42 zone=HAND zonePos=3 cardId=DS1_178 player=2] error=REQ_ENOUGH_MANA errorParam=
D 14:33:57.8267860 GameState.DebugPrintOptions() -   option 5 type=POWER mainEntity=GameEntity error=REQ_YOUR_TURN errorParam=
D 14:33:57.8268060 GameState.DebugPrintOptions() -   option 6 type=POWER mainEntity=Hearthstoner error=REQ_YOUR_TURN errorParam=
D 14:33:57.8268390 GameState.DebugPrintOptions() -   option 7 type=POWER mainEntity=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1] error=REQ_YOUR_TURN errorParam=
D 14:33:57.8268880 GameState.DebugPrintOptions() -   option 8 type=POWER mainEntity=[name=Armor Up! id=65 zone=PLAY zonePos=0 cardId=CS2_102 player=1] error=REQ_YOUR_TURN errorParam=
D 14:33:57.8269190 GameState.DebugPrintOptions() -   option 9 type=POWER mainEntity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] error=REQ_ATTACK_GREATER_THAN_0 errorParam=
D 14:33:57.8269490 GameState.DebugPrintOptions() -   option 10 type=POWER mainEntity=[name=Steady Shot id=67 zone=PLAY zonePos=0 cardId=DS1h_292 player=2] error=REQ_NOT_EXHAUSTED_HERO_POWER errorParam=
D 14:33:57.8269870 GameState.DebugPrintOptions() -   option 11 type=POWER mainEntity=[name=Hyena id=78 zone=PLAY zonePos=2 cardId=EX1_534t player=2] error=REQ_NOT_EXHAUSTED_ACTIVATE errorParam=
D 14:33:57.8270170 GameState.DebugPrintOptions() -   option 12 type=POWER mainEntity=[name=Tundra Rhino id=47 zone=PLAY zonePos=1 cardId=DS1_178 player=2] error=REQ_NOT_EXHAUSTED_ACTIVATE errorParam=
D 14:33:58.3939730 GameState.SendOption() - selectedOption=2 selectedSubOption=-1 selectedTarget=64 selectedPosition=0
D 14:33:58.5952750 PowerProcessor.EndCurrentTaskList() - m_currentTaskList=453
D 14:33:58.6260600 PowerTaskList.DebugDump() - ID=454 ParentID=0 PreviousID=0 TaskCount=1
D 14:33:58.6260960 PowerTaskList.DebugDump() - Block Start=(null)
D 14:33:58.6261390 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=STEP value=MAIN_ACTION
D 14:33:58.6261530 PowerTaskList.DebugDump() - Block End=(null)
D 14:33:58.6261690 PowerProcessor.PrepareHistoryForCurrentTaskList() - m_currentTaskList=454
D 14:33:58.6261950 PowerProcessor.EndCurrentTaskList() - m_currentTaskList=454
D 14:33:58.6262170 PowerTaskList.DebugDump() - ID=455 ParentID=0 PreviousID=0 TaskCount=1
D 14:33:58.6262470 PowerTaskList.DebugPrintPower() - BLOCK_START BlockType=TRIGGER Entity=MattFTW EffectCardId= EffectIndex=2 Target=0
D 14:33:58.6262730 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=NEXT_STEP value=MAIN_END
D 14:33:58.6262880 PowerTaskList.DebugPrintPower() - BLOCK_END
D 14:33:58.6263010 PowerProcessor.PrepareHistoryForCurrentTaskList() - m_currentTaskList=455
D 14:33:58.6269340 PowerProcessor.EndCurrentTaskList() - m_currentTaskList=455
D 14:33:58.7587940 GameState.DebugPrintPowerList() - Count=24
D 14:33:58.7588460 GameState.DebugPrintPower() - BLOCK_START BlockType=ATTACK Entity=[name=Crackling Razormaw id=62 zone=PLAY zonePos=3 cardId=UNG_915 player=2] EffectCardId= EffectIndex=-1 Target=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1]
D 14:33:58.7588730 GameState.DebugPrintPower() -     TAG_CHANGE Entity=MattFTW tag=NUM_FRIENDLY_MINIONS_THAT_ATTACKED_THIS_TURN value=7
D 14:33:58.7588910 GameState.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=PROPOSED_ATTACKER value=62
D 14:33:58.7589050 GameState.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=PROPOSED_DEFENDER value=64
D 14:33:58.7589290 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Crackling Razormaw id=62 zone=PLAY zonePos=3 cardId=UNG_915 player=2] tag=ATTACKING value=1
D 14:33:58.7589460 GameState.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=NEXT_STEP value=MAIN_ACTION
D 14:33:58.7589610 GameState.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=STEP value=MAIN_COMBAT
D 14:33:58.7589750 GameState.DebugPrintPower() -     TAG_CHANGE Entity=MattFTW tag=NUM_OPTIONS_PLAYED_THIS_TURN value=10
D 14:33:58.7589940 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1] tag=DEFENDING value=1
D 14:33:58.7590120 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1] tag=PREDAMAGE value=3
D 14:33:58.7590300 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1] tag=PREDAMAGE value=0
D 14:33:58.7590450 GameState.DebugPrintPower() -     META_DATA - Meta=DAMAGE Data=3 Info=1
D 14:33:58.7590640 GameState.DebugPrintPower() -         Info[0] = [name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1]
D 14:33:58.7591140 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1] tag=LAST_AFFECTED_BY value=62
D 14:33:58.7591680 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1] tag=DAMAGE value=20
D 14:33:58.7592120 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Crackling Razormaw id=62 zone=PLAY zonePos=3 cardId=UNG_915 player=2] tag=NUM_ATTACKS_THIS_TURN value=1
D 14:33:58.7592590 GameState.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=PROPOSED_ATTACKER value=0
D 14:33:58.7592840 GameState.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=PROPOSED_DEFENDER value=0
D 14:33:58.7593190 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Crackling Razormaw id=62 zone=PLAY zonePos=3 cardId=UNG_915 player=2] tag=ATTACKING value=0
D 14:33:58.7593560 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1] tag=DEFENDING value=0
D 14:33:58.7593740 GameState.DebugPrintPower() - BLOCK_END
D 14:33:58.7594040 GameState.DebugPrintPower() - TAG_CHANGE Entity=GameEntity tag=STEP value=MAIN_ACTION
D 14:33:58.7594330 GameState.DebugPrintPower() - BLOCK_START BlockType=TRIGGER Entity=MattFTW EffectCardId= EffectIndex=2 Target=0
D 14:33:58.7594550 GameState.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=NEXT_STEP value=MAIN_END
D 14:33:58.7594640 GameState.DebugPrintPower() - BLOCK_END
D 14:33:58.7594930 PowerTaskList.DebugDump() - ID=456 ParentID=0 PreviousID=0 TaskCount=18
D 14:33:58.7595200 PowerTaskList.DebugPrintPower() - BLOCK_START BlockType=ATTACK Entity=[name=Crackling Razormaw id=62 zone=PLAY zonePos=3 cardId=UNG_915 player=2] EffectCardId= EffectIndex=-1 Target=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1]
D 14:33:58.7595350 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=MattFTW tag=NUM_FRIENDLY_MINIONS_THAT_ATTACKED_THIS_TURN value=7
D 14:33:58.7595470 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=PROPOSED_ATTACKER value=62
D 14:33:58.7595600 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=PROPOSED_DEFENDER value=64
D 14:33:58.7595790 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Crackling Razormaw id=62 zone=PLAY zonePos=3 cardId=UNG_915 player=2] tag=ATTACKING value=1
D 14:33:58.7595950 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=NEXT_STEP value=MAIN_ACTION
D 14:33:58.7596090 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=STEP value=MAIN_COMBAT
D 14:33:58.7596220 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=MattFTW tag=NUM_OPTIONS_PLAYED_THIS_TURN value=10
D 14:33:58.7596390 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1] tag=DEFENDING value=1
D 14:33:58.7596590 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1] tag=PREDAMAGE value=3
D 14:33:58.7596760 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1] tag=PREDAMAGE value=0
D 14:33:58.7596900 PowerTaskList.DebugPrintPower() -     META_DATA - Meta=DAMAGE Data=3 Info=1
D 14:33:58.7597070 PowerTaskList.DebugPrintPower() -         Info[0] = [name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1]
D 14:33:58.7597240 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1] tag=LAST_AFFECTED_BY value=62
D 14:33:58.7597410 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1] tag=DAMAGE value=20
D 14:33:58.7597590 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Crackling Razormaw id=62 zone=PLAY zonePos=3 cardId=UNG_915 player=2] tag=NUM_ATTACKS_THIS_TURN value=1
D 14:33:58.7597720 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=PROPOSED_ATTACKER value=0
D 14:33:58.7597840 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=PROPOSED_DEFENDER value=0
D 14:33:58.7598030 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Crackling Razormaw id=62 zone=PLAY zonePos=3 cardId=UNG_915 player=2] tag=ATTACKING value=0
D 14:33:58.7598290 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1] tag=DEFENDING value=0
D 14:33:58.7598430 PowerTaskList.DebugPrintPower() - BLOCK_END
D 14:33:58.7598540 PowerProcessor.PrepareHistoryForCurrentTaskList() - m_currentTaskList=456
D 14:33:58.8302480 GameState.DebugPrintOptions() - id=64
D 14:33:58.8302870 GameState.DebugPrintOptions() -   option 0 type=END_TURN mainEntity= error=INVALID errorParam=
D 14:33:58.8303190 GameState.DebugPrintOptions() -   option 1 type=POWER mainEntity=[name=The Coin id=68 zone=HAND zonePos=1 cardId=GAME_005 player=2] error=NONE errorParam=
D 14:33:58.8303450 GameState.DebugPrintOptions() -   option 2 type=POWER mainEntity=[name=Kill Command id=43 zone=HAND zonePos=2 cardId=EX1_539 player=2] error=REQ_ENOUGH_MANA errorParam=
D 14:33:58.8303710 GameState.DebugPrintOptions() -   option 3 type=POWER mainEntity=[name=Tundra Rhino id=42 zone=HAND zonePos=3 cardId=DS1_178 player=2] error=REQ_ENOUGH_MANA errorParam=
D 14:33:58.8303870 GameState.DebugPrintOptions() -   option 4 type=POWER mainEntity=GameEntity error=REQ_YOUR_TURN errorParam=
D 14:33:58.8304020 GameState.DebugPrintOptions() -   option 5 type=POWER mainEntity=Hearthstoner error=REQ_YOUR_TURN errorParam=
D 14:33:58.8304260 GameState.DebugPrintOptions() -   option 6 type=POWER mainEntity=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1] error=REQ_YOUR_TURN errorParam=
D 14:33:58.8304470 GameState.DebugPrintOptions() -   option 7 type=POWER mainEntity=[name=Armor Up! id=65 zone=PLAY zonePos=0 cardId=CS2_102 player=1] error=REQ_YOUR_TURN errorParam=
D 14:33:58.8304690 GameState.DebugPrintOptions() -   option 8 type=POWER mainEntity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] error=REQ_ATTACK_GREATER_THAN_0 errorParam=
D 14:33:58.8304960 GameState.DebugPrintOptions() -   option 9 type=POWER mainEntity=[name=Steady Shot id=67 zone=PLAY zonePos=0 cardId=DS1h_292 player=2] error=REQ_NOT_EXHAUSTED_HERO_POWER errorParam=
D 14:33:58.8305190 GameState.DebugPrintOptions() -   option 10 type=POWER mainEntity=[name=Hyena id=78 zone=PLAY zonePos=2 cardId=EX1_534t player=2] error=REQ_NOT_EXHAUSTED_ACTIVATE errorParam=
D 14:33:58.8305410 GameState.DebugPrintOptions() -   option 11 type=POWER mainEntity=[name=Tundra Rhino id=47 zone=PLAY zonePos=1 cardId=DS1_178 player=2] error=REQ_NOT_EXHAUSTED_ACTIVATE errorParam=
D 14:33:58.8305630 GameState.DebugPrintOptions() -   option 12 type=POWER mainEntity=[name=Crackling Razormaw id=62 zone=PLAY zonePos=3 cardId=UNG_915 player=2] error=REQ_NOT_EXHAUSTED_ACTIVATE errorParam=
D 14:33:59.1641860 GameState.SendOption() - selectedOption=0 selectedSubOption=-1 selectedTarget=0 selectedPosition=0
D 14:33:59.5626440 PowerProcessor.EndCurrentTaskList() - m_currentTaskList=456
D 14:33:59.5942130 PowerTaskList.DebugDump() - ID=457 ParentID=0 PreviousID=0 TaskCount=1
D 14:33:59.5942440 PowerTaskList.DebugDump() - Block Start=(null)
D 14:33:59.5942750 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=STEP value=MAIN_ACTION
D 14:33:59.5942850 PowerTaskList.DebugDump() - Block End=(null)
D 14:33:59.5942960 PowerProcessor.PrepareHistoryForCurrentTaskList() - m_currentTaskList=457
D 14:33:59.5943150 PowerProcessor.EndCurrentTaskList() - m_currentTaskList=457
D 14:33:59.5943300 PowerTaskList.DebugDump() - ID=458 ParentID=0 PreviousID=0 TaskCount=1
D 14:33:59.5943500 PowerTaskList.DebugPrintPower() - BLOCK_START BlockType=TRIGGER Entity=MattFTW EffectCardId= EffectIndex=2 Target=0
D 14:33:59.5943670 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=NEXT_STEP value=MAIN_END
D 14:33:59.5943760 PowerTaskList.DebugPrintPower() - BLOCK_END
D 14:33:59.5943850 PowerProcessor.PrepareHistoryForCurrentTaskList() - m_currentTaskList=458
D 14:33:59.5948600 PowerProcessor.EndCurrentTaskList() - m_currentTaskList=458
D 14:34:00.0586780 GameState.DebugPrintPowerList() - Count=70
D 14:34:00.0587120 GameState.DebugPrintPower() - TAG_CHANGE Entity=GameEntity tag=STEP value=MAIN_END
D 14:34:00.0587470 GameState.DebugPrintPower() - BLOCK_START BlockType=TRIGGER Entity=MattFTW EffectCardId= EffectIndex=4 Target=0
D 14:34:00.0587650 GameState.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=NEXT_STEP value=MAIN_CLEANUP
D 14:34:00.0587740 GameState.DebugPrintPower() - BLOCK_END
D 14:34:00.0587900 GameState.DebugPrintPower() - TAG_CHANGE Entity=GameEntity tag=STEP value=MAIN_CLEANUP
D 14:34:00.0588030 GameState.DebugPrintPower() - BLOCK_START BlockType=TRIGGER Entity=MattFTW EffectCardId= EffectIndex=5 Target=0
D 14:34:00.0588290 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Tundra Rhino id=47 zone=PLAY zonePos=1 cardId=DS1_178 player=2] tag=JUST_PLAYED value=0
D 14:34:00.0588520 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Crackling Razormaw id=62 zone=PLAY zonePos=3 cardId=UNG_915 player=2] tag=JUST_PLAYED value=0
D 14:34:00.0588670 GameState.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=NEXT_STEP value=MAIN_NEXT
D 14:34:00.0588780 GameState.DebugPrintPower() - BLOCK_END
D 14:34:00.0588910 GameState.DebugPrintPower() - TAG_CHANGE Entity=GameEntity tag=STEP value=MAIN_NEXT
D 14:34:00.0589040 GameState.DebugPrintPower() - BLOCK_START BlockType=TRIGGER Entity=GameEntity EffectCardId= EffectIndex=-1 Target=0
D 14:34:00.0589180 GameState.DebugPrintPower() -     TAG_CHANGE Entity=MattFTW tag=NUM_TURNS_LEFT value=0
D 14:34:00.0589310 GameState.DebugPrintPower() -     TAG_CHANGE Entity=MattFTW tag=NUM_TURNS_LEFT value=1
D 14:34:00.0589430 GameState.DebugPrintPower() -     TAG_CHANGE Entity=MattFTW tag=CURRENT_PLAYER value=0
D 14:34:00.0589580 GameState.DebugPrintPower() -     TAG_CHANGE Entity=Hearthstoner tag=CURRENT_PLAYER value=1
D 14:34:00.0589700 GameState.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=TURN value=19
D 14:34:00.0589860 GameState.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=NEXT_STEP value=MAIN_READY
D 14:34:00.0589950 GameState.DebugPrintPower() - BLOCK_END
D 14:34:00.0590090 GameState.DebugPrintPower() - TAG_CHANGE Entity=GameEntity tag=STEP value=MAIN_READY
D 14:34:00.0590230 GameState.DebugPrintPower() - BLOCK_START BlockType=TRIGGER Entity=Hearthstoner EffectCardId= EffectIndex=1 Target=0
D 14:34:00.0590460 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1] tag=NUM_TURNS_IN_PLAY value=19
D 14:34:00.0590680 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Armor Up! id=65 zone=PLAY zonePos=0 cardId=CS2_102 player=1] tag=NUM_TURNS_IN_PLAY value=19
D 14:34:00.0590870 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] tag=NUM_TURNS_IN_PLAY value=19
D 14:34:00.0591070 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Steady Shot id=67 zone=PLAY zonePos=0 cardId=DS1h_292 player=2] tag=NUM_TURNS_IN_PLAY value=19
D 14:34:00.0591280 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Smuggling id=76 zone=PLAY zonePos=0 cardId=CFM_334e player=2] tag=NUM_TURNS_IN_PLAY value=5
